id_transferencia,cantidad,cuenta_emisora,cuenta_receptora,fecha_movimiento
3538953283,8385.83,961,696,2024-11-01
9925180631,6448.99,47,46,2023-03-06
6955044795,9386.1,742,720,2024-05-04
8476204297,3375.38,946,435,2023-01-01
10404071861,8866.38,421,632,2022-06-01
2132415620,4886.72,1033,945,2023-04-01
10448437819,5005.58,637,400,2023-03-01
9907191634,7800.96,489,806,2024-04-01
6517853647,7653.94,425,59,2023-04-01
4490797857,3536.46,867,427,2023-05-01
9260697684,678.37,757,756,2024-03-01
9717655107,5113.75,308,309,2023-06-02
7600533420,2329.32,258,260,2022-06-06
7087517094,2957.77,582,598,2024-01-01
9451180625,6199.39,909,910,2023-02-05
8030393754,7621.82,860,963,2024-05-02
5099503958,2243.5,183,181,2023-05-02
7180644634,6546.85,733,915,2024-03-04
8871644366,2228.32,324,322,2022-03-01
7990164830,3439.13,112,238,2024-01-05
9484493791,1262.48,425,763,2024-05-01
5633349063,1979.12,757,756,2023-11-04
6917619797,8833.83,297,504,2022-07-06
3667998419,4371.97,634,882,2023-02-02
7901515029,8872.29,229,394,2022-08-06
4498648986,6720.71,269,707,2023-07-04
9162196133,3361.03,607,145,2024-09-02
3929990849,4905.64,612,921,2022-09-03
2385259024,2259.71,1071,1120,2023-02-06
2325732780,860.39,363,265,2023-05-02
8747271716,60.79,961,696,2022-10-03
8078989190,333.15,610,565,2022-07-01
4381135440,9489.46,759,478,2023-02-03
3488748331,4337.08,136,137,2022-06-05
1203080312,2099.81,126,121,2022-06-01
6077637044,7585.68,181,182,2024-11-02
10056725597,6121.58,372,330,2023-04-06
2208184303,6949.45,29,30,2024-08-01
10047095219,3046.71,128,129,2022-05-06
4687478377,2426.02,432,431,2023-04-05
10687100802,5556.28,961,696,2023-01-01
1982172193,7161.72,627,184,2023-04-02
1668190287,7623.15,357,356,2023-04-01
3326619586,9794.43,1045,485,2022-08-05
5127741010,7339.77,260,258,2024-11-05
6874883695,8078.02,29,30,2025-01-05
9217419442,9393.13,183,181,2022-06-02
8954304297,8429.36,324,534,2022-02-02
4127892557,6179.17,363,942,2024-03-01
10163995270,6563.52,1119,1171,2022-05-06
4155442785,8386.95,627,184,2024-04-03
3659319372,390.73,128,129,2023-08-06
5334200148,5137.14,229,830,2023-05-01
7347580673,4630.64,193,457,2022-11-01
4046652835,126.18,542,541,2022-09-06
8081067884,2946.43,860,625,2024-03-01
1680636065,7941.85,183,181,2022-07-03
7822580242,1201.28,788,77,2024-01-05
6337642126,3128.77,297,459,2023-02-05
1144999178,7238.9,234,766,2023-10-01
1892823815,4297.43,541,542,2023-11-05
7260646822,2693.54,128,129,2024-07-06
9688903440,3561.71,1033,1008,2025-01-04
10970097654,2472.47,292,293,2024-07-01
9617055956,1639.08,128,129,2023-06-06
8802275981,9507,760,725,2022-11-01
10561630310,588.95,122,124,2022-04-02
10708533762,6245.95,317,992,2022-01-04
6043897384,647.56,637,917,2023-01-01
4741693000,6439.94,1089,1165,2023-04-01
2586532086,5528.53,359,823,2022-07-02
8730620943,7582.71,472,289,2024-07-01
2183630246,2706.17,260,258,2023-01-02
6713382448,6596.45,783,781,2024-01-01
8196070283,878.66,274,275,2024-10-06
3271836093,3400.59,779,28,2023-01-06
2651876914,398.91,610,773,2024-10-05
6123224033,4578.64,1063,1162,2022-08-04
1104977733,136.1,47,46,2024-02-01
8059838771,7333.12,644,643,2022-02-02
9526167095,9830.74,279,280,2023-05-01
2544518259,6656.5,389,166,2023-02-03
3145013466,49.37,607,248,2023-07-02
1224859545,4194.08,292,293,2024-02-01
3449395717,9438.84,985,609,2024-04-01
1650540278,8728.74,192,66,2023-04-06
5398582320,8365.79,779,28,2024-10-03
5765332776,8696.24,706,641,2023-06-01
9080551108,9578.47,297,504,2024-01-01
2986659416,5503.24,1148,108,2022-01-06
3321467944,4053.95,742,220,2022-06-02
3441883996,5676.88,262,263,2023-03-06
4376821226,2583.21,47,46,2024-08-05
4355774733,2379.96,223,683,2023-08-02
10967548177,4318.25,29,30,2024-09-03
5269039046,9287.19,1144,1143,2022-01-01
6622333709,9176.74,233,482,2022-09-02
2099630014,2715.76,1033,1008,2023-02-02
2116797188,3325.15,1033,1008,2022-06-03
10982610120,8295.99,967,966,2023-02-03
5557918603,2271.16,47,46,2023-04-01
6687419613,857.12,986,769,2024-07-05
5402705125,8934,742,720,2022-06-06
5685725938,6601.16,985,1154,2022-02-01
7686878024,720.41,183,101,2023-02-06
2488455100,6836.59,384,385,2022-06-04
2075168564,7390.79,907,906,2023-02-03
10826572040,4197.1,389,166,2023-07-04
9467277930,2213.71,258,260,2023-03-03
7308647753,6240.9,74,76,2023-04-01
7533024054,63.5,1033,945,2023-04-01
5044123946,7386.65,47,46,2024-07-01
10352576937,9255.77,262,288,2022-07-01
1390488591,4489.73,403,993,2024-10-02
2928247033,1567.67,357,358,2024-04-06
7491164821,3765.81,192,553,2023-04-06
9414261627,7381.74,1149,1150,2023-01-04
9225119137,2954.58,293,702,2023-10-01
5395470395,6265.98,1033,1008,2022-10-02
9445341183,6815.61,181,182,2024-08-05
10016946558,2214.69,425,763,2024-08-05
3245034287,921.21,260,258,2023-03-06
7424231710,8495.86,246,247,2023-01-02
10059854275,8878.03,884,157,2023-11-01
7405262177,1506.92,1119,1171,2024-08-01
4320421587,613.27,389,166,2024-07-05
2397800279,4726.48,183,181,2023-07-06
9346006882,1515.86,74,76,2024-11-03
4077543372,3834.28,403,993,2023-01-01
5527646945,5600.24,193,457,2023-05-02
4410879288,4154.63,541,542,2024-06-04
1687163442,5355.34,472,289,2024-08-06
1998690478,1641.7,29,30,2023-05-03
10723125900,1937.96,30,527,2024-09-05
2816709621,1347.28,860,625,2023-04-01
10713783793,4376.49,542,541,2025-01-02
5332190172,1263.06,309,310,2024-06-01
6509319693,6857.74,1107,1104,2023-04-02
6388889057,2962.76,1096,1085,2022-01-01
9522105224,9194.57,47,46,2022-07-05
8900117309,8519.81,162,172,2024-01-06
10215803441,1138.71,1029,354,2024-05-06
1884151191,4812.54,788,417,2024-01-04
6240009847,4418.84,182,181,2022-06-04
10198563161,8171.76,985,609,2022-08-02
1130645626,4820.33,311,161,2022-01-01
5486353860,1254.31,279,888,2022-07-03
1526959032,9941.1,128,129,2024-02-01
7824873428,2036.43,612,920,2023-01-01
9009600285,882.41,261,262,2023-04-06
9376975625,6938.31,1134,1038,2022-04-01
4159202845,4043.23,985,609,2023-01-01
9494471377,5531.33,668,822,2023-01-03
10693474296,91.16,47,46,2023-02-03
10506733175,9503.5,297,504,2024-05-05
9479761770,8426.3,29,30,2024-01-02
1264402947,6040.16,86,321,2024-07-04
2588701238,4513.74,201,202,2023-03-02
8454187749,904.28,128,129,2022-11-03
4058486730,5523.27,130,129,2023-02-01
4638132852,2547.6,670,536,2022-03-01
8864588757,9784.26,128,129,2025-01-01
8094596375,4588.38,47,46,2022-01-03
2701019929,8914.59,112,96,2022-09-03
4270665000,8609.19,357,358,2022-05-06
3689865687,4187.97,1071,1120,2024-06-06
1388748405,9528.35,286,913,2022-07-03
5859079212,4140.26,1096,810,2022-01-05
10764162642,688.4,885,646,2023-11-01
4483543376,3888.37,975,974,2024-04-05
9432796243,5801.49,128,129,2023-05-04
10417704913,6868.74,261,705,2022-05-06
8958835094,2617.47,47,46,2022-11-06
3983813265,3026.32,627,184,2025-01-01
4923433477,9068.99,691,645,2022-01-04
9163572389,6240.55,136,137,2023-09-01
2735622177,29.76,234,420,2022-09-01
6201983490,4526.49,1119,1171,2025-01-05
8391093878,4642.97,610,565,2022-05-05
3411150083,4162.27,328,1153,2022-04-03
3212217196,7918.84,946,904,2024-03-06
8200120234,2603.37,860,963,2023-02-03
5846282241,5452.48,260,258,2023-01-01
9276752062,4019.49,582,26,2023-04-01
7350273890,909.21,274,276,2023-02-01
4206098871,2322.61,1107,1157,2024-04-01
2182498741,1249.8,910,909,2024-07-02
9256872765,6559.77,425,799,2023-09-02
4956015446,1108.73,261,288,2022-07-01
4571234309,4092.75,550,476,2022-11-01
9327917862,2751.78,403,993,2022-09-01
5972444611,8762.9,261,262,2022-09-01
9869396219,5753.39,112,886,2024-04-03
1884427305,4033.74,542,541,2022-03-05
2906567205,2516.21,542,541,2022-02-02
9783260106,9988.71,1071,1120,2023-07-04
8861458840,121.37,425,59,2023-04-02
8005633250,1479.12,582,588,2023-08-04
5615620574,1771.8,372,330,2023-04-01
1315203141,2885.12,181,521,2024-06-02
10066598386,577.37,297,504,2022-04-01
3089997567,4748.91,550,476,2022-09-01
5900083465,2835.43,234,766,2024-07-04
1179644857,8977.33,1121,649,2024-09-01
1299275994,6493.91,297,504,2022-10-04
9725238272,9745.46,910,909,2023-06-06
3322292548,2894.97,995,836,2023-01-04
1516915946,2626.93,74,76,2024-05-01
2802781390,9388.56,403,993,2023-06-05
1553671232,774.23,278,189,2022-01-01
6604845268,7649.37,88,65,2024-01-01
4692486920,6008.21,309,308,2022-11-01
9135527639,7459.3,359,823,2023-01-01
5781926885,3207.58,612,921,2022-06-02
8112049094,9526.77,128,129,2023-05-06
1042618169,9223.88,987,584,2023-01-04
9920845170,7885.8,235,1179,2023-06-01
9767952193,922.43,363,362,2023-09-04
3752683090,6158.85,1097,716,2022-06-04
9361335735,7035.1,298,297,2024-01-03
10347008804,310.81,542,541,2023-11-04
1251824088,3407.48,182,181,2022-01-01
1972810610,1107.35,627,184,2024-01-05
9694666200,2130.15,174,647,2022-11-01
5665269114,8374.78,261,705,2024-04-03
10799578191,8038.09,183,181,2022-08-03
2520928325,997.32,1089,1165,2022-03-02
9196122036,7748.2,192,66,2023-03-04
5878858247,5578.84,668,822,2022-04-01
8804474330,2864.51,141,155,2022-03-04
2394840978,6504.27,357,356,2024-10-03
8517478512,6068.02,742,720,2022-11-03
6552333859,9431.97,129,130,2022-10-04
9361550571,6868.64,322,203,2023-05-01
6773935048,3721.69,258,260,2022-01-04
4806439662,2045.88,876,143,2022-11-06
2712867328,7673.24,308,309,2024-01-04
5066081242,7307.09,607,248,2025-01-02
10723656388,4028.29,909,910,2024-02-02
8663068199,9797.8,271,307,2024-03-01
10522635783,6306.32,1033,1008,2023-08-01
1771956831,1653.2,254,255,2023-03-05
8007663095,1899.72,260,258,2023-01-01
3163053459,680,524,630,2024-09-01
1280810402,1735.19,826,1173,2025-01-02
9446394743,1302.93,193,791,2023-08-01
7652742181,9150.05,781,782,2024-11-02
2146338519,2714.94,297,504,2022-06-05
6401757051,6399.92,620,1048,2022-03-05
3451374107,6157.11,516,603,2022-01-06
7580673632,2055.49,233,110,2024-03-03
8256479818,2373.53,772,64,2024-11-06
2215560724,3650.69,910,909,2023-06-06
4466857500,6289.13,160,484,2022-05-06
7716623381,3903.65,489,806,2024-07-02
4746322947,3101.58,869,902,2023-03-04
10206209250,9347.28,628,187,2022-01-02
3559505509,4843.27,297,459,2024-10-02
6878676355,8937.45,971,493,2023-01-02
1335167611,8326.62,1033,1008,2022-05-03
4366483065,2262.24,995,836,2024-04-02
6745508973,1935.9,74,76,2024-09-03
9691300882,7269.18,978,464,2025-01-01
3391408010,2159.58,550,476,2023-02-02
6758007442,5619.94,308,309,2024-01-04
3521693104,5836.31,1096,1085,2024-01-05
10502284984,6202.47,985,609,2022-02-02
3172415031,7737.09,876,143,2022-09-02
1060256829,8079.29,1069,1068,2024-07-04
7295221016,6132.13,280,279,2022-04-02
8351318785,7819.66,1134,1076,2023-01-04
1155071674,3456.17,1075,1084,2024-07-04
6235291519,3110.67,234,766,2022-04-06
8367007667,1730.68,308,309,2023-02-05
4249893337,8589.73,193,791,2024-01-01
8414072524,1590.47,181,183,2023-01-01
9453276040,2203.61,183,181,2022-01-01
1360042464,1760.38,1089,1165,2024-01-06
10520304006,6570.94,542,541,2023-08-05
1532066179,7509.96,47,46,2024-03-02
1126857458,6206.52,745,744,2022-05-04
2418361228,8929.39,637,225,2023-02-03
9456129966,6065.53,788,399,2024-02-06
8352464088,7899.69,309,308,2023-11-03
1993484257,5431.24,261,262,2023-04-04
7358463425,9639.44,946,904,2024-09-03
4464902334,2820.6,545,195,2024-01-03
1642871421,7366.64,260,258,2022-02-06
4820166250,2761.19,782,781,2023-09-06
8759696167,832.46,884,507,2023-03-03
1527669052,5956.38,597,697,2023-05-06
9282159223,7526.1,260,258,2023-11-06
2414865354,6503.4,329,179,2023-10-06
9236800078,7473.86,136,137,2024-07-01
7267487267,9224.62,516,603,2022-06-01
7779810267,7302.45,1033,945,2022-01-04
6672153407,241.65,181,183,2024-02-02
7468595484,3237.44,1096,1085,2024-07-01
6968994567,720.61,745,744,2022-01-04
3106104273,1218.8,183,181,2023-05-03
6139780349,6419.32,86,228,2023-03-06
3700285711,871.52,17,724,2023-07-02
6341459613,1528.34,130,129,2024-03-01
9236076471,9978.2,580,834,2023-11-01
5836800897,8531.45,772,64,2022-01-03
9884274521,5926.01,279,342,2024-07-03
8291187214,4397.53,263,261,2024-10-03
9736169362,2232.09,363,361,2024-09-04
5538970200,8190.84,611,1123,2023-08-06
2769672067,4731.42,159,160,2024-06-06
7646953349,6075.76,1064,1078,2023-03-02
10497081894,6877.05,322,433,2024-11-01
9086295841,508.75,1033,1008,2023-01-06
8490844200,3486.57,308,309,2023-03-01
10460304670,9503.7,260,258,2024-04-05
2064379762,188.49,1071,1120,2023-03-03
4701275961,4024.96,1033,1008,2023-03-01
2907394959,2158.09,946,651,2024-08-02
2669498034,3018.72,246,247,2022-02-06
5826160525,2418.16,582,26,2024-01-01
6637871436,6462.08,192,66,2023-04-01
10940245892,7435.08,193,791,2024-08-05
7729222418,9872.62,260,258,2024-02-04
2317428090,4195.52,128,129,2023-07-01
4707364407,6923.89,279,280,2022-09-01
10255256478,9883.41,128,129,2024-05-01
4234947450,3384.67,815,1083,2023-11-01
6336325382,3626.91,363,689,2025-01-04
9134514450,4406.79,297,298,2024-10-01
3154082740,9698.09,881,880,2023-01-01
8127615023,8181.81,582,598,2024-01-06
3362796632,9186.84,87,88,2024-01-03
4733013404,332.8,876,143,2024-05-01
6151664181,7407.26,1096,939,2022-04-03
7492768032,3089.1,742,720,2023-06-04
1147453905,2281.48,112,886,2023-05-01
5662700319,675.69,582,26,2024-09-02
10240146720,7727.71,910,909,2025-01-02
4262174279,9764.2,183,181,2023-08-04
1153539937,3394.04,229,830,2025-01-01
5163138956,9470.68,153,154,2023-08-04
9529504661,954.52,867,870,2024-07-05
3670613841,6212.53,421,632,2023-10-01
2449776094,1719.12,1033,945,2023-01-04
3721524746,5525.8,201,202,2024-01-01
9053292646,5794.14,733,230,2024-07-06
2026324854,8789.21,162,172,2022-11-04
8246550320,64.79,1045,1046,2022-10-04
7266887117,6662,130,128,2025-01-01
1211501754,926.78,668,822,2023-09-04
6842594113,9109.81,260,258,2022-11-01
4994590763,2048.55,580,336,2024-05-03
1165001620,3698.47,372,330,2022-09-05
3394332188,7104.57,182,180,2022-07-02
10727026641,4126.29,128,129,2024-05-06
10740507315,1297.92,193,791,2022-03-02
2154824034,2241.47,262,261,2024-03-01
2566814521,516.04,390,127,2023-04-02
10740932319,7501.88,86,44,2023-06-01
9863872981,7343.91,260,258,2024-05-03
4612389742,1778.98,706,641,2023-01-03
2473849711,5369.5,607,144,2022-02-01
4456285234,6528.96,229,830,2024-06-02
2872402111,4270.02,234,766,2025-01-01
5638327577,375.27,331,892,2022-11-04
10269148343,3309.08,183,181,2023-08-05
5590311905,9454.12,128,129,2022-07-03
6332794980,2861.06,122,124,2023-03-02
8882565995,5025.72,637,917,2024-07-05
5979832740,6852.97,788,399,2024-01-01
3934434110,5572.5,1033,1008,2023-06-01
2723103024,9916.18,112,886,2022-10-05
6673407016,8388.14,860,963,2025-01-04
1270809733,1735.77,1045,1046,2023-06-06
4641856031,1378.07,610,565,2024-10-06
10831252970,1829,308,309,2023-04-05
8877855479,9624.04,1148,85,2022-03-01
10025126469,1888.28,925,1001,2022-03-05
4643404611,9874.62,986,982,2024-10-06
7392946296,5622.05,425,59,2022-05-01
3286335853,4418.48,385,382,2024-06-03
3747569049,1388.23,620,1048,2023-11-06
8560103739,6448.86,910,909,2024-06-05
8099311365,6405.04,524,386,2022-03-03
8475116018,7036.24,128,129,2024-05-01
1978978404,8227.83,946,435,2022-11-05
5127795260,6137.25,324,835,2023-01-04
4648835052,8284.94,821,1125,2022-08-02
10897805090,1098.77,524,386,2023-01-01
3710819455,9276.16,1046,485,2023-07-04
2669052777,6253.64,910,909,2023-05-02
7744051400,5193.04,779,449,2023-04-05
1958906916,3554.24,628,187,2022-06-01
5106455981,1597.04,181,101,2024-02-02
4102916245,2588.38,421,632,2024-04-03
9863974238,5594.55,1102,816,2024-09-04
8050809178,7051.02,331,892,2023-04-04
4332840753,8711.99,967,966,2025-01-02
10164115248,8409.24,910,909,2022-07-02
5863705797,1256.01,1119,1171,2023-06-06
8103983606,1876.23,542,541,2024-07-05
10516672514,274.42,305,465,2023-04-01
3540416527,3912.89,1107,1157,2024-11-06
10952606739,3071.48,985,1154,2022-03-01
10875931945,7475.3,910,909,2023-04-06
4916100502,2177.96,541,542,2023-02-03
6682382679,5584.34,985,1164,2022-01-06
7067442437,5849.93,308,309,2023-09-05
10383154074,9918.89,183,181,2022-06-01
7071672090,8956.02,183,181,2024-05-06
1630327812,4643.11,661,659,2022-06-05
7220326465,3489.4,389,166,2024-06-05
10157826974,858.35,234,766,2024-11-01
10805206149,4387.26,183,181,2023-10-04
10600925894,5009.08,1096,981,2022-03-02
3628318524,7090.12,524,386,2023-10-01
8944362143,8711.34,611,552,2024-11-01
3525878282,6234.5,860,963,2024-07-05
5608927239,4258.33,605,506,2023-06-01
10225013877,1762.82,855,996,2022-10-03
7597843226,1526.68,1033,1008,2023-07-04
1972516642,1500.83,322,835,2022-05-02
3908030597,9268.78,425,59,2023-05-03
8912008036,5940.45,182,181,2022-08-05
2280797757,7536.98,229,355,2024-09-03
9829050269,4432.38,582,588,2024-03-02
7485331763,6941.58,329,179,2023-06-02
7850721450,7338.61,745,744,2024-03-01
9276108439,7120.31,876,143,2023-10-02
4089063248,8531.4,389,166,2023-07-05
2751513522,2537.93,742,720,2023-02-06
7131681985,1479.98,260,258,2022-02-04
6484195109,3185.67,966,548,2023-09-04
8842714166,9568.55,308,309,2022-10-06
2347576091,9344.52,1014,900,2022-02-03
5869074458,7168.17,29,30,2023-05-05
6960342463,636.88,628,187,2022-06-03
3959752894,9816.47,421,632,2022-04-03
6967167879,9166.02,1096,1085,2022-07-05
10302344150,6265.64,183,181,2023-09-04
1312255480,4821.42,309,308,2023-11-06
5682621503,271.53,130,129,2024-11-03
9759432439,9545.88,524,386,2023-09-06
7277933785,5763.15,373,224,2024-03-03
2844741982,503.3,193,791,2023-11-03
1794418759,6830.61,128,130,2023-06-01
4375041184,7780.08,1014,900,2022-06-04
2835596232,9974.72,322,433,2023-03-03
2046033807,3644.16,542,541,2023-07-01
4399671396,7820.8,612,920,2023-08-02
10749322445,6779.63,756,757,2022-08-01
3265118101,5184.52,1033,1008,2023-05-02
9385213616,3551.39,201,185,2023-08-01
10776478352,7654.84,659,661,2022-10-01
4229837235,1257.26,1122,1121,2024-01-06
7165356001,8946.65,742,220,2022-02-03
3626803038,860.22,668,738,2022-11-01
9306477352,9956.74,260,258,2022-03-01
10560738287,156.6,30,117,2023-02-03
7006351793,4047.45,260,258,2024-10-01
8101289787,1096.71,668,738,2022-01-01
1466259630,2983.09,47,46,2024-01-01
1611767809,412.47,539,572,2022-02-04
7755947819,999.64,359,823,2023-06-06
10277963234,8667.41,193,791,2023-10-05
8579803904,4076.88,193,457,2024-11-01
8067544234,3115.96,582,598,2022-07-02
2648431170,9270.91,260,258,2023-08-03
2166018513,2505.59,279,888,2023-02-06
6662919021,6206.59,425,763,2024-04-05
8443399592,8441.37,1033,945,2022-10-01
3442248167,4323.61,112,886,2022-02-01
2658384791,4801.98,357,356,2024-01-06
1883296379,5426.19,181,182,2022-06-01
8748175738,3998.42,192,553,2022-10-03
2720680555,1571.78,260,258,2023-05-04
5589032807,7136.56,946,904,2023-05-04
9971650497,6112.27,46,178,2023-09-05
10778940817,5569.81,1143,1144,2023-03-05
5711128805,1254.73,74,76,2022-04-03
1752004374,2865.96,580,336,2024-01-03
4244796838,4329.01,524,630,2024-02-05
2856359254,6093.85,610,652,2024-02-06
5450081940,3824.01,550,476,2023-01-03
5867902370,9752.53,47,46,2025-01-01
4387482875,3436.97,985,609,2023-10-01
3005512981,4470.15,519,559,2023-05-02
7979332746,7682.47,112,561,2024-06-04
9329029945,5778.2,74,76,2025-01-02
4753259260,7135.35,258,260,2024-05-05
9135126982,417.38,678,704,2025-01-06
2547256026,6464.62,281,245,2024-11-01
7891559524,2266.64,390,146,2024-01-01
1375908649,1009.9,112,886,2022-03-05
9344535579,3757.54,260,258,2023-06-05
10483171420,1293.24,971,493,2022-02-01
7529863315,9251.19,292,293,2022-03-01
5547230270,8728.62,1009,1005,2023-09-06
8078022661,8460.82,1082,1114,2024-01-01
4023168834,6467.17,627,184,2022-08-03
8363062628,8370.27,181,183,2024-11-03
7433167257,8666.55,582,588,2024-01-03
8289296314,9315.39,1075,711,2024-03-01
3954498372,5274.36,971,838,2022-02-05
8690337585,9716.79,193,791,2023-06-06
5401729257,9308.82,322,433,2024-03-01
6699898678,8789.9,524,386,2024-08-02
7482091526,1827.81,86,321,2025-01-01
6303931891,2819.74,1020,1021,2022-09-03
4223459333,8140.53,75,76,2022-07-02
7341830893,2266.23,985,1154,2024-06-06
8197409922,7067.19,619,638,2022-01-03
5253246188,9456.58,74,1007,2022-04-03
10161334576,3276.05,590,237,2024-05-04
4548895734,3821.62,297,298,2024-03-02
9730840904,355.73,541,542,2025-01-01
9254553840,9037,946,435,2023-10-01
10100637886,6081.06,128,129,2022-02-03
1294655527,3875.73,47,46,2023-10-01
7600392902,3282.58,381,1054,2022-05-03
6253715068,3640.9,47,46,2023-06-02
2272635157,4768.38,162,615,2024-09-05
7975329978,6927.68,542,541,2024-08-01
9865796449,4206.72,122,124,2023-09-02
2350285668,1215.49,612,920,2023-08-01
